pred,score_raw,rank,score_transform
0.00909082614093411,990.909173859066,2000,940.818078152259
0.0122063219416804,987.79367805832,1999,883.13087173533
0.0152375419888452,984.762458011155,1998,839.989883543742
0.0157054400165894,984.294559983411,1997,834.125860088394
0.0157326658286875,984.267334171312,1996,833.790180818862
0.0157809923110346,984.219007688965,1995,833.195805736275
0.0164885211430217,983.511478856978,1994,824.701253307608
0.0167916614805353,983.208338519465,1993,821.175497750331
0.0170271263632217,982.972873636778,1992,818.481589579332
0.0172221307156065,982.777869284393,1991,816.27933212894
0.0175739932189748,982.426006781025,1990,812.369522986476
0.0181814401045248,981.818559895475,1989,805.804860113436
0.0182215278207315,981.778472179269,1988,805.379572600294
0.0183087554553205,981.69124454468,1987,804.457485528062
0.018738257009515,981.261742990485,1986,799.981906194003
0.0190015013635226,980.998498636477,1985,797.290472846916
0.0193257125833303,980.67428741667,1984,794.027749838099
0.019347432905551,980.652567094449,1983,793.81117503724
0.0194438520801374,980.556147919863,1982,792.852772037771
0.0199688581617402,980.03114183826,1981,787.718248678617
0.0202470376317145,979.752962368286,1980,785.053471377216
0.0206118352336306,979.388164766369,1979,781.615266463668
0.0207106631044195,979.289336895581,1978,780.694551058001
0.0212102764396043,978.789723560396,1977,776.107855372959
0.0212251681721411,978.774831827859,1976,775.972847337662
0.0212493878576664,978.750612142334,1975,775.753479564615
0.0212598799395457,978.740120060454,1974,775.65852795918
0.0215177355597813,978.482264440219,1973,773.339951506805
0.0217292113260926,978.270788673907,1972,771.45956897687
0.0221063086725253,977.893691327475,1971,768.152607580964
0.0221786483344261,977.821351665574,1970,767.524837535079
0.0223909509761077,977.609049023892,1969,765.694503075952
0.0224771272491137,977.522872750886,1968,764.956618038948
0.0226963637527043,977.303636247296,1967,763.0923987059
0.0227797823816537,977.220217618346,1966,762.387913860136
0.0229374367798458,977.062563220154,1965,761.063686905084
0.0232333626058147,976.766637394185,1964,758.603042774097
0.0234660259754588,976.533974024541,1963,756.690883274102
0.0236122818948499,976.38771810515,1962,755.498790972218
0.0236793395004972,976.320660499503,1961,754.954750909029
0.0237530722929011,976.246927707099,1960,754.35837470843
0.024120696591988,975.879303408012,1959,751.41294029544
0.0241368047171486,975.863195282851,1958,751.284935155933
0.0242110323955399,975.78896760446,1957,750.696205243754
0.0243788749947564,975.621125005244,1956,749.371770353862
0.0245376541733964,975.462345826604,1955,748.127429225988
0.0246346610543645,975.365338945636,1954,747.371248159268
0.0246686684984193,975.331331501581,1953,747.106878107859
0.0247503579654935,975.249642034506,1952,746.473356722037
0.0248509891885335,975.149010811466,1951,745.695877291914
0.0251887321056914,974.811267894309,1950,743.109858435291
0.0254192632941,974.5807367059,1949,741.365062904538
0.0257288080301324,974.271191969868,1948,739.047586724091
0.0258545966365873,974.145403363413,1947,738.113997580929
0.0258799385145188,974.120061485481,1946,737.926476493533
0.0259225453788273,974.077454621173,1945,737.611624336674
0.0259947916163942,974.005208383606,1944,737.078956278756
0.0261041837922467,973.895816207753,1943,736.275294418948
0.0261619298748313,973.838070125169,1942,735.852447330871
0.0262445506393826,973.755449360617,1941,735.249115400185
0.0263447826541815,973.655217345819,1940,734.519786796725
0.0264753436223303,973.52465637767,1939,733.574026222335
0.0265558324676364,973.444167532364,1938,732.993358280141
0.0268382225984507,973.161777401549,1937,730.97029328154
0.0268404549324105,973.15954506759,1936,730.954387732666
0.0269472612263677,973.052738773632,1935,730.194964982508
0.0271707426482459,972.829257351754,1934,728.615881752784
0.0271766770504325,972.823322949568,1933,728.574131902538
0.0272105300522311,972.789469947769,1932,728.336146996558
0.0272135188666332,972.786481133367,1931,728.315150362691
0.0273339365644096,972.66606343559,1930,727.471167670549
0.0274800496656821,972.519950334318,1929,726.452194140798
0.0275563078862565,972.443692113744,1928,725.922582677111
0.0275640746436178,972.435925356382,1927,725.868727053479
0.0278684903081984,972.131509691802,1926,723.770034722113
0.0279267676560305,972.07323234397,1925,723.370941761214
0.0280558503904063,971.944149609594,1924,722.489992759725
0.0280753964086753,971.924603591325,1923,722.356959614377
0.0280948366544083,971.905163345592,1922,722.224740503072
0.0282334351884173,971.766564811583,1921,721.284797963181
0.0282785840337517,971.721415966248,1920,720.979630136452
0.0287503971631583,971.249602836842,1919,717.820128030509
0.0288361051715444,971.163894828456,1918,717.251891219508
0.0290467118198817,970.953288180118,1917,715.862907957296
0.029331242456152,970.668757543848,1916,714.002689893984
0.0293342015884954,970.665798411505,1915,713.98344086551
0.0295351163472013,970.464883652799,1914,712.681132866982
0.0296109713682904,970.38902863171,1913,712.191808600271
0.0296310405990376,970.368959400962,1912,712.06256128043
0.029672931934633,970.327068065367,1911,711.793066878484
0.0298397387508516,970.160261249148,1910,710.723823315408
0.0299504231072795,970.049576892721,1909,710.017704744232
0.0302102282230946,969.789771776905,1908,708.370712687274
0.0303316593154297,969.66834068457,1907,707.605892227594
0.0303814342289705,969.61856577103,1906,707.293296857733
0.0305930731106654,969.406926889335,1905,705.970002052733
0.0307424656995328,969.257534300467,1904,705.041546105883
0.0307543220256953,969.245677974305,1903,704.96805872846
0.0307910221147123,969.208977885288,1902,704.740769720287
0.0311286875269254,968.871312473075,1901,702.662495941795
0.0312670447824272,968.732955217573,1900,701.817596027622
0.0312771379583887,968.722862041611,1899,701.756110542987
0.031375196704379,968.624803295621,1898,701.159813906693
0.0313851361436113,968.614863856389,1897,701.099478691714
0.0315182167898722,968.481783210128,1896,700.293522788634
0.0315694719420437,968.430528057956,1895,699.984044104939
0.0316595622046433,968.340437795357,1894,699.44132508332
